,Unnamed: 0,time,median_100_200Hz,avg_100_200Hz,median_400_600Hz,avg_400_600Hz,median_800_1000Hz,avg_800_1000Hz,median_1000_1200Hz,avg_1000_1200Hz,median_1600_1800Hz,avg_1600_1800Hz,median_2000_2600Hz,avg_2000_2600Hz,median_3000_4000Hz,avg_3000_4000Hz
653,30,2023-06-16 15:15:00,-10.544686860786909,-10.32081191345218,-9.378903672839716,-9.16224125165372,-8.917959219528017,-8.753248557524117,-8.656594301060759,-8.446236998085485,-9.042770545317152,-8.71976591787517,-10.142467399473542,-9.941086182168362,-10.838602090028152,-10.644988791947618
654,31,2023-06-16 15:45:00,-10.544686860786909,-10.32081191345218,-9.381257262940858,-9.164403689194629,-8.917959219528017,-8.753248557524117,-8.656594301060759,-8.446236998085485,-9.010535441752737,-8.706748943299907,-10.104241694619516,-9.895885145472992,-10.836955229992626,-10.63788586833708
655,32,2023-06-16 16:15:00,-10.508837967707562,-10.293686553200054,-9.381499868419477,-9.17290587257182,-8.917959219528017,-8.753248557524117,-8.683854287230535,-8.48022118706475,-8.966923560289286,-8.687436628378446,-10.09017668474832,-9.88035158993806,-10.836608453869768,-10.634425108187092
656,33,2023-06-16 16:45:00,-10.50056257996615,-10.289434938294043,-9.381499868419477,-9.17290587257182,-8.909925281782796,-8.74610739420546,-8.683854287230535,-8.48022118706475,-8.956839525103112,-8.67650970389585,-10.061444809189052,-9.839705628825852,-10.819104197528738,-10.612493508721128
657,34,2023-06-16 17:15:00,-10.342311466815843,-10.150871819287586,-9.396295981890136,-9.17290587257182,-8.861842680200482,-8.69960964703078,-8.720054576866206,-8.538194113479998,-8.941986357288227,-8.67650970389585,-10.000608688003023,-9.758252362384589,-10.817790766030416,-10.612493508721128
658,35,2023-06-16 17:45:00,-10.324300168083852,-10.13975639580591,-9.396295981890136,-9.16527125480192,-8.857373271486045,-8.695164604931682,-8.683854287230535,-8.48022118706475,-8.940025102452378,-8.669162126640607,-9.967644194270225,-9.72245482342565,-10.81739947407532,-10.61056752420265
659,36,2023-06-16 18:15:00,-10.324300168083852,-10.13975639580591,-9.396295981890136,-9.16527125480192,-8.857373271486045,-8.695164604931682,-8.683854287230535,-8.48022118706475,-8.907280512429217,-8.662669940173622,-9.911415188497829,-9.68367834409688,-10.812667913179496,-10.60193889979335
660,37,2023-06-16 18:45:00,-10.324300168083852,-10.13975639580591,-9.396295981890136,-9.16527125480192,-8.857373271486045,-8.695164604931682,-8.683854287230535,-8.48022118706475,-8.883367865624994,-8.632774794217163,-9.908873642180982,-9.68320940621939,-10.812667913179496,-10.60193889979335
661,38,2023-06-16 19:15:00,-10.342311466815843,-10.150871819287586,-9.396295981890136,-9.16527125480192,-8.861842680200482,-8.69960964703078,-8.720054576866206,-8.538194113479998,-8.883367865624994,-8.632774794217163,-9.890537120108808,-9.676193947941869,-10.807619250525866,-10.594691440300132
662,39,2023-06-16 19:45:00,-10.44249038152932,-10.257916437680713,-9.396295981890136,-9.16527125480192,-8.88570058253237,-8.722195288292085,-8.728490140930674,-8.557188413336124,-8.87598963332443,-8.623733355942038,-9.87572516449795,-9.608722820561107,-10.805857597562431,-10.594691440300132
663,40,2023-06-16 20:15:00,-10.563031720316046,-10.356280431510436,-9.400972700336704,-9.172091707308924,-9.018878446993853,-8.859276347422135,-8.81566138886153,-8.589479010107574,-8.867922907691502,-8.611410567248436,-9.84444793165037,-9.542656438983323,-10.805857597562431,-10.594691440300132
664,41,2023-06-16 20:45:00,-10.566963444297588,-10.363405510563265,-9.406967563861464,-9.17816405980144,-9.032076250008942,-8.8707162429205,-8.819670680345087,-8.61192645062071,-8.854972921613923,-8.594712882208253,-9.84444793165037,-9.532587571939516,-10.805857597562431,-10.594691440300132
665,42,2023-06-16 21:15:00,-10.588221091162971,-10.38592128576361,-9.413001597570176,-9.18156149754981,-9.0559895639426,-8.893638513562092,-8.826821625257535,-8.62722005007297,-8.849619349702115,-8.564130752620438,-9.84444793165037,-9.532587571939516,-10.805857597562431,-10.594691440300132
666,43,2023-06-16 21:45:00,-10.598686367437908,-10.39386478658176,-9.416120596178793,-9.183897218676764,-9.073573917367874,-8.90927418277157,-8.84006444638379,-8.632963502062683,-8.834082555892785,-8.539414053331312,-9.84444793165037,-9.527381946106138,-10.805857597562431,-10.594691440300132
667,44,2023-06-16 22:15:00,-10.599876456859684,-10.39497706681265,-9.418511769903567,-9.189393465854348,-9.074517506692713,-8.911678386147805,-8.864451372987086,-8.662426788464055,-8.801456624179375,-8.526930738076672,-9.845801905336078,-9.527381946106138,-10.805857597562431,-10.594691440300132
668,45,2023-06-16 22:45:00,-10.599876456859684,-10.39497706681265,-9.418741062774084,-9.189393465854348,-9.095138960265524,-8.92992296710031,-8.889906531378827,-8.68961164856116,-8.80033255534376,-8.502063517925706,-9.846219894580631,-9.527381946106138,-10.805857597562431,-10.595179324476536
669,46,2023-06-16 23:15:00,-10.599876456859684,-10.39497706681265,-9.432577231493314,-9.199867608099156,-9.099495934934469,-8.934722766890632,-8.896007948121914,-8.706108078597794,-8.769283773170292,-8.49693256576597,-9.85076799494936,-9.527381946106138,-10.81193487090616,-10.602726145644128
670,47,2023-06-16 23:45:00,-10.566963444297588,-10.363405510563265,-9.434999742925577,-9.199867608099156,-9.099495934934469,-8.934722766890632,-8.896007948121914,-8.706108078597794,-8.752899440623535,-8.475241331500703,-9.867736426001008,-9.527381946106138,-10.818154339239936,-10.610108932837402
671,0,2023-06-17 00:15:00,-10.566345837351744,-10.352200400222356,-9.43516490444301,-9.203055562326144,-9.099495934934469,-8.934722766890632,-8.90429488399351,-8.709129619229776,-8.741168395582736,-8.475241331500703,-9.87380864594287,-9.528557186145784,-10.825772450094426,-10.61987253553772
672,1,2023-06-17 00:45:00,-10.566345837351744,-10.352200400222356,-9.440395502388368,-9.20605710170433,-9.095138960265524,-8.92992296710031,-8.897244178267597,-8.706108078597794,-8.741168395582736,-8.475241331500703,-9.92226486732084,-9.508239695202793,-10.83189233264921,-10.62897865531906
673,2,2023-06-17 01:15:00,-10.566345837351744,-10.352200400222356,-9.440395502388368,-9.20605710170433,-9.065915643818215,-8.904181039376438,-8.908047405765092,-8.709481519820411,-8.741168395582736,-8.475241331500703,-9.92226486732084,-9.505599023220116,-10.834639563539303,-10.630935844931887
674,3,2023-06-17 01:45:00,-10.566345837351744,-10.352200400222356,-9.445280960907365,-9.20605710170433,-9.065257583745458,-8.904078135083111,-8.908047405765092,-8.716069343617713,-8.741168395582736,-8.490887077083752,-9.92226486732084,-9.505599023220116,-10.847827524187018,-10.647620661834818
675,4,2023-06-17 02:15:00,-10.594403144612768,-10.388099488336795,-9.440395502388368,-9.204543039688732,-9.065257583745458,-8.904078135083111,-8.908047405765092,-8.716069343617713,-8.77519842353978,-8.51375795996064,-9.92226486732084,-9.505599023220116,-10.852535929709529,-10.653855513533546
676,5,2023-06-17 02:45:00,-10.594403144612768,-10.388099488336795,-9.440395502388368,-9.204543039688732,-9.065257583745458,-8.904078135083111,-8.908047405765092,-8.716069343617713,-8.809124909314745,-8.533941557768385,-9.92226486732084,-9.424457315410065,-10.854779436603147,-10.656245519315236
677,6,2023-06-17 03:15:00,-10.594403144612768,-10.388099488336795,-9.441827389929127,-9.20605710170433,-9.065257583745458,-8.904181039376438,-8.908047405765092,-8.716069343617713,-8.821412199095585,-8.573352051893163,-9.918481435041,-9.41489010091305,-10.860110032413962,-10.66317379375238
678,7,2023-06-17 03:45:00,-10.594403144612768,-10.388099488336795,-9.440395502388368,-9.205037730798562,-9.067763394912918,-8.907150409827574,-8.909676897899041,-8.722426314945682,-8.846036582459536,-8.591846134577901,-9.915107079766136,-9.362104451838457,-10.86168261921008,-10.664247370344198
679,8,2023-06-17 04:15:00,-10.573816490122471,-10.343146146647316,-9.433259673943365,-9.205037730798562,-9.06848563108773,-8.907150409827574,-8.909676897899041,-8.727933913772505,-8.849814201022848,-8.612251194458146,-9.9022888282462,-9.362104451838457,-10.869070597620851,-10.67494443767715
680,9,2023-06-17 04:45:00,-10.56162051335626,-10.343146146647316,-9.433259673943365,-9.210148372471002,-9.06910270170195,-8.907150409827574,-8.909676897899041,-8.730982981214503,-8.880655805944942,-8.655627721119739,-9.9022888282462,-9.362104451838457,-10.8695008199099,-10.675366033176324
681,10,2023-06-17 05:15:00,-10.56162051335626,-10.343146146647316,-9.433259673943365,-9.21158221659419,-9.06910270170195,-8.907150409827574,-8.909676897899041,-8.730982981214503,-9.042640233037082,-8.835649687938565,-9.864780431572216,-9.362104451838457,-10.87021496545788,-10.67689492552302
682,11,2023-06-17 05:45:00,-10.56162051335626,-10.343146146647316,-9.434505664247764,-9.213873398152016,-9.06910270170195,-8.906878602871904,-8.909676897899041,-8.730982981214503,-9.050288278558025,-8.85626826839387,-9.84003430345644,-9.362104451838457,-10.87053976918668,-10.676931979456132
683,12,2023-06-17 06:15:00,-10.54089741796456,-10.316453204007344,-9.434505664247764,-9.220129045647075,-9.06910270170195,-8.906239907363897,-8.915889709696138,-8.744061250026709,-9.096244855012005,-8.890885769219679,-9.7761588551566,-9.316952593228724,-10.87053976918668,-10.67867147836583
684,13,2023-06-17 06:45:00,-10.56162051335626,-10.350910522339309,-9.434505664247764,-9.220129045647075,-9.05155205786646,-8.88895023731064,-8.930977759568837,-8.765866520302163,-9.138611202593696,-8.941315547172168,-9.734787327643108,-9.280381775390486,-10.871459386132669,-10.679101035649008
685,14,2023-06-17 07:15:00,-10.595502219265908,-10.385243391570375,-9.435769091500568,-9.222019158624802,-9.049099980334804,-8.887540186820615,-8.930977759568837,-8.765866520302163,-9.183479954821692,-8.955133525945364,-9.729417309489806,-9.272198911012689,-10.871459386132669,-10.679101035649008
686,15,2023-06-17 07:45:00,-10.60630098933716,-10.385243391570375,-9.446310468632936,-9.23905000009138,-9.049099980334804,-8.887540186820615,-8.94610403239251,-8.78480753889801,-9.254611254932971,-9.060693825911164,-9.638028190690196,-9.272198911012689,-10.872653408962096,-10.680172908150798
687,16,2023-06-17 08:15:00,-10.60630098933716,-10.385243391570375,-9.46266152396628,-9.262978804839198,-9.049099980334804,-8.887540186820615,-8.955303190031056,-8.785286035288026,-9.326487781483031,-9.135948037062104,-9.616352109621346,-9.272198911012689,-10.872653408962096,-10.680193157655866
688,17,2023-06-17 08:45:00,-10.595502219265908,-10.3839422200604,-9.470953313650574,-9.269113816006476,-9.05155205786646,-8.88895023731064,-8.968398791801992,-8.80129236925018,-9.359113065247827,-9.172008642278778,-9.616352109621346,-9.272198911012689,-10.872653408962096,-10.680193157655866
689,18,2023-06-17 09:15:00,-10.595502219265908,-10.3839422200604,-9.471932107035457,-9.269113816006476,-9.049099980334804,-8.887540186820615,-8.969822503234512,-8.805209239368558,-9.372243204615904,-9.18078847517648,-9.616352109621346,-9.272198911012689,-10.872721390193014,-10.680193157655866
690,19,2023-06-17 09:45:00,-10.595502219265908,-10.3839422200604,-9.475492712438427,-9.269113816006476,-9.047737235391224,-8.887540186820615,-8.979303869187289,-8.814299307960855,-9.387238287566978,-9.209769924014235,-9.584274712022609,-9.272198911012689,-10.872721390193014,-10.680193157655866
691,20,2023-06-17 10:15:00,-10.59482121575428,-10.377458162447772,-9.47560935931959,-9.269113816006476,-9.055778513114207,-8.896157615422956,-8.979367308435233,-8.815317297777202,-9.500273983929764,-9.324574276820762,-9.616352109621346,-9.303951663458038,-10.872721390193014,-10.680193157655866
692,21,2023-06-17 10:45:00,-10.594415736697927,-10.375500847930551,-9.476593306277806,-9.26410697744994,-9.057468065005718,-8.897074600941568,-8.985243184283098,-8.822222727837676,-9.583978548962152,-9.399626581306736,-9.616352109621346,-9.303951663458038,-10.8765945531981,-10.684973871897764
693,22,2023-06-17 11:15:00,-10.593293590583883,-10.373260014420236,-9.475492712438427,-9.261463775235471,-9.057468065005718,-8.897074600941568,-9.036475956529712,-8.859742278059404,-9.602669316998083,-9.42033681517674,-9.499848458049922,-9.241436167791116,-10.8765945531981,-10.68541277445764
694,23,2023-06-17 11:45:00,-10.593293590583883,-10.373260014420236,-9.477180942613542,-9.261463775235471,-9.059558308107263,-8.89930084340283,-9.0422490826947,-8.869692995803739,-9.636372253089164,-9.431450212193347,-9.478083563703748,-9.233574414215628,-10.878866096683712,-10.68607455146418
695,24,2023-06-17 12:15:00,-10.57695917144282,-10.357416125525278,-9.477441936538565,-9.261463775235471,-9.055778513114207,-8.896157615422956,-9.066308122051336,-8.88875075209402,-9.73755766125575,-9.543848285889917,-9.428394111863003,-9.19837568960835,-10.87947479065055,-10.687446159535318
696,25,2023-06-17 12:45:00,-10.562348336555068,-10.356572574368473,-9.477441936538565,-9.260788403402742,-9.055778513114207,-8.896157615422956,-9.070436163141602,-8.890305522946136,-9.73755766125575,-9.543848285889917,-9.428394111863003,-9.19837568960835,-10.880211827611555,-10.687446159535318
697,26,2023-06-17 13:15:00,-10.528649125814272,-10.311493541587092,-9.477180942613542,-9.258252540374214,-9.055778513114207,-8.896157615422956,-9.071910920377103,-8.904257980787113,-9.73755766125575,-9.543848285889917,-9.47578382345476,-9.233574414215628,-10.8818565126329,-10.687446159535318
698,27,2023-06-17 13:45:00,-10.520888105403245,-10.304720518878712,-9.471301312665616,-9.253984036893684,-9.039284069281246,-8.877626142305816,-9.071910920377103,-8.890305522946136,-9.73755766125575,-9.543848285889917,-9.428394111863003,-9.202308928481344,-10.8818565126329,-10.686527521591096
699,28,2023-06-17 14:15:00,-10.520590115871034,-10.299679802061712,-9.465858227629385,-9.253984036893684,-9.028513449116923,-8.869112039394663,-9.101419699337852,-8.941215754503776,-9.55322062821026,-9.3338549349982,-9.429846191498342,-9.224182656389582,-10.880584552872508,-10.68607455146418
700,29,2023-06-17 14:45:00,-10.518218826148138,-10.293263542753875,-9.465858227629385,-9.255926054637614,-9.018490653899043,-8.856552320004925,-9.101419699337852,-8.941215754503776,-9.427653730090974,-9.215570811939816,-9.429846191498342,-9.224182656389582,-10.881088583162274,-10.684807880665897
701,30,2023-06-17 15:15:00,-10.455845883851646,-10.241228635063464,-9.465858227629385,-9.255926054637614,-9.017287208091563,-8.856379232025768,-9.101419699337852,-8.941215754503776,-9.371009421039917,-9.16811142541917,-9.439628582452618,-9.224182656389582,-10.880584552872508,-10.683384917909008
702,31,2023-06-17 15:45:00,-10.455845883851646,-10.241228635063464,-9.465858227629385,-9.255926054637614,-9.017287208091563,-8.856379232025768,-9.094644458535678,-8.934705744530445,-9.36904157721943,-9.153126889346971,-9.439628582452618,-9.224182656389582,-10.880211827611555,-10.683141541576578
703,32,2023-06-17 16:15:00,-10.496182170566744,-10.280503489860074,-9.465858227629385,-9.255926054637614,-9.017287208091563,-8.856379232025768,-9.094644458535678,-8.934705744530445,-9.282859087970232,-9.069172768917594,-9.439628582452618,-9.224182656389582,-10.877940835483605,-10.678217488655095
704,33,2023-06-17 16:45:00,-10.455845883851646,-10.241228635063464,-9.465858227629385,-9.255926054637614,-9.017287208091563,-8.856379232025768,-9.090775641936428,-8.930862528007712,-9.273161703155909,-9.056732483882612,-9.429846191498342,-9.222235706494589,-10.873010768760809,-10.67106864401444
705,34,2023-06-17 17:15:00,-10.455845883851646,-10.241228635063464,-9.465858227629385,-9.255926054637614,-9.017287208091563,-8.856379232025768,-9.090775641936428,-8.930862528007712,-9.273161703155909,-9.056732483882612,-9.429846191498342,-9.222235706494589,-10.873010768760809,-10.671045967971637
706,35,2023-06-17 17:45:00,-10.455845883851646,-10.241228635063464,-9.481627386079875,-9.238918544493048,-9.023568168274895,-8.862550787954058,-9.090775641936428,-8.930862528007712,-9.273161703155909,-9.028473950897418,-9.439628582452618,-9.222235706494589,-10.863275569731186,-10.657816723049525
707,36,2023-06-17 18:15:00,-10.455845883851646,-10.241228635063464,-9.457614779576184,-9.228274188221285,-9.023568168274895,-8.862550787954058,-9.090775641936428,-8.930862528007712,-9.230511020686338,-9.004516061474723,-9.439628582452618,-9.222235706494589,-10.821040855738849,-10.616434171977785
708,37,2023-06-17 18:45:00,-10.428571823586088,-10.211661333713286,-9.446440082102717,-9.21584311434948,-9.023568168274895,-8.862550787954058,-9.039171145717132,-8.879083197824201,-9.214993371069996,-8.99936411707438,-9.425154148409831,-9.219298492942873,-10.565492459244131,-10.3648919730229
709,38,2023-06-17 19:15:00,-10.428571823586088,-10.211661333713286,-9.42427628459672,-9.152644246799566,-9.023568168274895,-8.862550787954058,-9.039171145717132,-8.879083197824201,-9.230511020686338,-8.99936411707438,-9.452988247978965,-9.240634381949882,-10.565492459244131,-10.3648919730229
710,39,2023-06-17 19:45:00,-10.428571823586088,-10.211661333713286,-9.41153056036378,-9.145706938715575,-9.023568168274895,-8.862550787954058,-9.039171145717132,-8.879083197824201,-9.230511020686338,-8.99936411707438,-9.456409854086717,-9.2778632811543,-10.565492459244131,-10.3648919730229
711,40,2023-06-17 20:15:00,-10.458179658131362,-10.263433257968336,-9.401690478422807,-9.140041898440852,-8.945161215677894,-8.77491263818491,-8.924799097750588,-8.763921051179132,-9.25934331304293,-8.99936411707438,-9.59362878087248,-9.388848754135214,-10.358257632410195,-10.15432295923594
712,41,2023-06-17 20:45:00,-10.474189133171253,-10.274114458609318,-9.401690478422807,-9.140041898440852,-8.965907415365985,-8.796426167414886,-8.925745604787473,-8.764012933691157,-9.317954477209634,-9.066341597056716,-9.596150209663392,-9.424159573471044,-10.358257632410195,-10.15432295923594
713,42,2023-06-17 21:15:00,-10.474189133171253,-10.274114458609318,-9.387291820938607,-9.137861649660255,-8.965907415365985,-8.796426167414886,-8.925745604787473,-8.764012933691157,-9.327045542798682,-9.105260042325048,-9.621297783918138,-9.45629173847838,-10.358257632410195,-10.15432295923594
714,43,2023-06-17 21:45:00,-10.474189133171253,-10.274114458609318,-9.387291820938607,-9.12802070993399,-8.976386270046843,-8.81046339801245,-8.983766502330893,-8.820575581133204,-9.40651774345772,-9.138622189536369,-9.672760965013444,-9.497057029114876,-10.490538743212763,-10.279816500040358
715,44,2023-06-17 22:15:00,-10.50636287098441,-10.309459037957811,-9.387291820938607,-9.1046604720294,-8.978167187887985,-8.812146199282877,-9.06141926733184,-8.896836322973881,-9.431182620396738,-9.18536578883898,-9.696940692098822,-9.521169227739538,-10.68906507867531,-10.439825338302734
716,45,2023-06-17 22:45:00,-10.474189133171253,-10.274114458609318,-9.387291820938607,-9.093118558593916,-8.978167187887985,-8.812146199282877,-9.06141926733184,-8.896836322973881,-9.431182620396738,-9.262304145830123,-9.77412444715423,-9.583507377079869,-10.68906507867531,-10.439825338302734
717,46,2023-06-17 23:15:00,-10.458179658131362,-10.263433257968336,-9.387291820938607,-9.093118558593916,-8.978167187887985,-8.812146199282877,-9.06141926733184,-8.896836322973881,-9.638656984102456,-9.462016695031917,-9.77412444715423,-9.583507377079869,-10.68906507867531,-10.439825338302734
718,47,2023-06-17 23:45:00,-10.44986545811437,-10.229804133965118,-9.398678855321323,-9.093118558593916,-8.978167187887985,-8.812146199282877,-9.07423517295514,-8.909326672560795,-9.705131175470749,-9.541344672830585,-9.807397097770208,-9.61498435989658,-10.68906507867531,-10.439825338302734
719,0,2023-06-18 00:15:00,-10.234779997788756,-9.980647385315258,-9.39997518933118,-9.093118558593916,-8.978167187887985,-8.812146199282877,-9.076907183479536,-8.909700293239839,-9.774805448838377,-9.607373809085608,-9.830884970535504,-9.639472935096206,-10.68906507867531,-10.439825338302734
720,1,2023-06-18 00:45:00,-10.181735135075272,-9.926316029662356,-9.414707908447436,-9.100977111433156,-8.987720446295427,-8.825511944656485,-9.076907183479536,-8.909700293239839,-9.774805448838377,-9.607373809085608,-9.846119063286064,-9.66650349689735,-10.68906507867531,-10.439825338302734
721,2,2023-06-18 01:15:00,-10.181735135075272,-9.926316029662356,-9.429654666165844,-9.134766642538164,-8.991561781866464,-8.825872245623602,-9.088230355725814,-8.924406187933217,-9.779885470742167,-9.607373809085608,-9.846119063286064,-9.66650349689735,-10.67743537093313,-10.372792561497944
722,3,2023-06-18 01:45:00,-10.181735135075272,-9.926316029662356,-9.443911981598028,-9.160525743347536,-8.991561781866464,-8.825872245623602,-9.088230355725814,-8.924406187933217,-9.779885470742167,-9.607373809085608,-9.900297929626229,-9.711793586425696,-10.650120720591335,-10.320416331437992
723,4,2023-06-18 02:15:00,-10.234779997788756,-9.980647385315258,-9.443911981598028,-9.160525743347536,-8.993316721179925,-8.829300154244798,-9.076907183479536,-8.909700293239839,-9.795633903014696,-9.604067698453738,-9.906073222757914,-9.72350338872024,-10.59980475946121,-10.238070761664856
724,5,2023-06-18 02:45:00,-10.234779997788756,-9.980647385315258,-9.443911981598028,-9.162230759127484,-8.987720446295427,-8.825511944656485,-9.06301038007602,-8.902581553378226,-9.779885470742167,-9.590856156712688,-9.926015935441292,-9.743969833561492,-10.59980475946121,-10.238070761664856
725,6,2023-06-18 03:15:00,-10.29496977478306,-10.07698243613452,-9.447610977044436,-9.163317034424637,-8.987720446295427,-8.825511944656485,-9.04342655328646,-8.884018336285049,-9.779885470742167,-9.590856156712688,-9.947197158358614,-9.764566796386166,-10.59980475946121,-10.238070761664856
726,7,2023-06-18 03:45:00,-10.29496977478306,-10.07698243613452,-9.443911981598028,-9.175005280977937,-8.987720446295427,-8.825511944656485,-9.014357562336963,-8.85489028874843,-9.76105793147193,-9.560409843265996,-10.04800292012519,-9.873461363462416,-10.59980475946121,-10.238070761664856
727,8,2023-06-18 04:15:00,-10.336669655745826,-10.108787163265443,-9.443369081883226,-9.181557510785655,-8.893164029100417,-8.726945184270647,-9.016431686712846,-8.856675846926024,-9.779885470742167,-9.590856156712688,-10.13180375520108,-9.967256976489589,-10.76136800893943,-10.554117047395223
728,9,2023-06-18 04:45:00,-10.335515014817105,-10.102499075341626,-9.443369081883226,-9.181557510785655,-8.86994823202183,-8.703008348785591,-9.014357562336963,-8.85489028874843,-9.7824933053099,-9.59448726953536,-10.320316118716136,-10.151855437355248,-10.85796992641158,-10.655519496693971
729,10,2023-06-18 05:15:00,-10.29496977478306,-10.07698243613452,-9.443369081883226,-9.200931833150802,-8.84002262670466,-8.675103148711694,-9.000388414535125,-8.83915656723263,-9.795633903014696,-9.604067698453738,-10.339163124576482,-10.157423463006907,-10.86055887539348,-10.65776595587694
730,11,2023-06-18 05:45:00,-10.274126469752082,-10.036524248743415,-9.443972142301694,-9.202930690600835,-8.84002262670466,-8.675103148711694,-8.95921228826847,-8.798152945810045,-9.997669259250188,-9.80770227656207,-10.384149706066877,-10.218565713786711,-10.861716742417576,-10.660969863189283
731,12,2023-06-18 06:15:00,-10.274126469752082,-10.036524248743415,-9.443972142301694,-9.20711889435452,-8.850874679510236,-8.681665789642253,-8.95921228826847,-8.798152945810045,-10.00183531288126,-9.821879134176012,-10.38544028940908,-10.221181449648316,-10.861716742417576,-10.660969863189283
732,13,2023-06-18 06:45:00,-10.244534576457248,-10.020650944809969,-9.443369081883226,-9.20711889435452,-8.850874679510236,-8.681665789642253,-8.947885080807847,-8.787705911921844,-10.00183531288126,-9.821879134176012,-10.38544028940908,-10.221181449648316,-10.861716742417576,-10.660969863189283
733,14,2023-06-18 07:15:00,-10.244534576457248,-10.020650944809969,-9.443972142301694,-9.208468305799856,-8.850874679510236,-8.681665789642253,-8.947885080807847,-8.787705911921844,-10.00183531288126,-9.821879134176012,-10.38544028940908,-10.221181449648316,-10.861716742417576,-10.660969863189283
734,15,2023-06-18 07:45:00,-10.244534576457248,-10.020650944809969,-9.455562852151235,-9.209881125839953,-8.850874679510236,-8.681665789642253,-8.946251344959522,-8.7857558985895,-10.00615938071315,-9.826548505702569,-10.396202193604257,-10.2325871483847,-10.861716742417576,-10.660969863189283
735,16,2023-06-18 08:15:00,-10.244534576457248,-10.020650944809969,-9.458883958417138,-9.212979556237434,-8.876828257305826,-8.711035023865035,-8.928218140539723,-8.765001877967137,-10.00615938071315,-9.826548505702569,-10.402860641007626,-10.240410004534407,-10.86833380592499,-10.667513165717668
736,17,2023-06-18 08:45:00,-10.306072761546336,-10.108582290067028,-9.458883958417138,-9.212979556237434,-8.886554225532741,-8.712117717782013,-8.928218140539723,-8.765001877967137,-10.03233245341252,-9.840653288188648,-10.402860641007626,-10.240410004534407,-10.868871473057771,-10.656274548935608
737,18,2023-06-18 09:15:00,-10.314024935774455,-10.114750967962102,-9.458883958417138,-9.21416371677317,-8.891587954518453,-8.726135510134288,-8.928218140539723,-8.765001877967137,-10.077008251044274,-9.89953149218002,-10.376803810260643,-10.215934456785703,-10.86965117755303,-10.656274548935608
738,19,2023-06-18 09:45:00,-10.335156601196664,-10.13606955144053,-9.459521808627851,-9.225282298968365,-8.891587954518453,-8.726135510134288,-8.924939128092493,-8.762873651867206,-10.048543031864629,-9.873721861723164,-10.37197125343758,-10.21089179165048,-10.87938764410822,-10.676096367219744
739,20,2023-06-18 10:15:00,-10.335156601196664,-10.13606955144053,-9.46808196085045,-9.225282298968365,-8.891587954518453,-8.726135510134288,-8.928218140539723,-8.765001877967137,-10.048543031864629,-9.873721861723164,-10.376803810260643,-10.212877028035953,-10.88144969571606,-10.6762075503388
740,21,2023-06-18 10:45:00,-10.464984053737997,-10.234839636137428,-9.475251559054769,-9.225282298968365,-8.891587954518453,-8.726135510134288,-8.928218140539723,-8.765001877967137,-10.057359512091638,-9.873721861723164,-10.391499103628846,-10.215934456785703,-10.910194163080993,-10.695840368246408
741,22,2023-06-18 11:15:00,-10.464984053737997,-10.234839636137428,-9.488538113935842,-9.221583872110015,-8.84853076375117,-8.68716495327262,-8.930624681819854,-8.770164284804757,-10.083614862546108,-9.902824593268448,-10.391499103628846,-10.215934456785703,-11.031652060790718,-10.796799376895867
742,23,2023-06-18 11:45:00,-10.483841875520778,-10.28112850389939,-9.49793626776124,-9.218657643087845,-8.84853076375117,-8.68716495327262,-8.954757600806639,-8.794364796534442,-10.057359512091638,-9.873721861723164,-10.391499103628846,-10.215934456785703,-11.117517822547535,-10.864724244301076
743,24,2023-06-18 12:15:00,-10.501935905145642,-10.289617775862554,-9.499051836688814,-9.21416371677317,-8.84853076375117,-8.68716495327262,-8.954757600806639,-8.794364796534442,-10.057359512091638,-9.873721861723164,-10.436920013824713,-10.243215873183669,-11.123114876463628,-10.893401531559055
744,25,2023-06-18 12:45:00,-10.545494000764716,-10.336002020035332,-9.515484683145925,-9.213188166577954,-8.84853076375117,-8.68716495327262,-8.954757600806639,-8.794364796534442,-10.048543031864629,-9.85592738721312,-10.436920013824713,-10.243215873183669,-11.123114876463628,-10.893401531559055
745,26,2023-06-18 13:15:00,-10.546647337139165,-10.338486393417105,-9.525378186923655,-9.212615728370016,-8.85887839821441,-8.696471992188744,-8.954757600806639,-8.794364796534442,-10.038346115176688,-9.85435734534138,-10.436920013824713,-10.243215873183669,-11.123114876463628,-10.893401531559055
746,27,2023-06-18 13:45:00,-10.546647337139165,-10.338486393417105,-9.53356883054572,-9.212615728370016,-8.868661608225281,-8.707184538581423,-8.960657794144781,-8.79910092323742,-10.005476631368204,-9.81974889950019,-10.436920013824713,-10.243215873183669,-11.123114876463628,-10.893401531559055
747,28,2023-06-18 14:15:00,-10.546647337139165,-10.338486393417105,-9.539660599502914,-9.213188166577954,-8.876311663085788,-8.715103007767027,-8.960657794144781,-8.79910092323742,-9.98174284849144,-9.804369292669564,-10.378313388347944,-10.196139361261412,-11.063136220596515,-10.84134330413713
748,29,2023-06-18 14:45:00,-10.545494000764716,-10.336002020035332,-9.541773979285813,-9.218657643087845,-8.891735635822453,-8.73126596159608,-8.960657794144781,-8.79910092323742,-9.893063192208173,-9.728978920586991,-10.308655766897424,-10.122107472007125,-11.031072081800158,-10.82274393909449
